序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
779,20:30:40.657,0xB0140353,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 46 83 DF 98 3B C1 A4 29 
780,20:30:40.657,0xB0140354,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB 90 A2 CA 2C 1D EE EE 
781,20:30:40.657,0xB0140355,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 44 53 15 29 CA 40 9B 
782,20:30:40.657,0xB0140356,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 59 45 25 58 41 20 13 
783,20:30:40.657,0xB0140358,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 44 B4 B8 86 D6 D1 A8 E7 
784,20:30:40.657,0xB0140359,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF DF B7 A2 71 94 1C 96 
785,20:30:40.657,0xB014035A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 1A E5 BE FE E6 A6 94 
786,20:30:40.657,0xB014035B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 D3 9D 06 81 8C B6 01 
787,20:30:40.657,0xB014035C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 95 32 05 F2 CF 37 E7 
788,20:30:40.657,0xB014035D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 A2 01 23 2E A4 3D B5 
789,20:30:40.657,0xB014035E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BC 6C 7F 7E 7D 34 0D 98 
790,20:30:40.657,0xB0140360,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9B 64 5B A0 F8 54 1D 5B 
791,20:30:40.657,0xB0140361,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 46 20 72 0F 87 D7 F3 
792,20:30:40.657,0xB0140362,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1B EE 64 C7 7A D3 38 30 
793,20:30:40.657,0xB0140363,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C 01 AA 53 74 81 2F B8 
794,20:30:40.657,0xB0140364,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3C 34 2B 36 75 44 90 2E 
795,20:30:40.657,0xB0140365,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 76 49 7E 04 89 1B C3 77 
796,20:30:40.657,0xB0140366,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 87 02 C6 49 BB 5A 5F 
797,20:30:40.657,0xB0140368,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 93 BD E2 FF 00 9B BB D0 
798,20:30:40.657,0xB0140369,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 07 7C A8 1F 0D B1 12 
799,20:30:40.657,0xB014036A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D 1E 81 0A 5B 12 49 48 
800,20:30:40.657,0xB014036B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B7 1B 71 F6 BD 6A C2 39 
801,20:30:40.657,0xB014036C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 A8 D6 DE C2 9C 11 86 
802,20:30:40.657,0xB014036D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 46 CF 00 70 EC 34 71 
803,20:30:40.657,0xB014036F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EE EA 51 0C C9 25 F6 B0 
804,20:30:40.657,0xB0140370,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 1F A9 27 C4 94 82 ED 
805,20:30:40.657,0xB0140371,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F 7D 4D 31 01 09 CC 40 
806,20:30:40.657,0xB0140372,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 84 C5 2A FA 89 83 C8 
807,20:30:40.657,0xB0140373,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 17 E5 DE 96 8A 8F CC 4E 
808,20:30:40.657,0xB0140374,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8D E4 C8 7E 53 E7 B5 30 
809,20:30:40.657,0xB0140375,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 34 98 8A C4 48 2A 29 
810,20:30:40.657,0xB0140376,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7E 6C D2 F2 00 E1 E1 B1 
811,20:30:40.657,0xB0140378,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 06 AA E2 AD 25 A6 B8 95 
812,20:30:40.657,0xB0140379,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A3 BD 28 48 69 20 02 27 
813,20:30:40.657,0xB014037A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9B F5 BF 00 93 97 04 88 
814,20:30:40.657,0xB014037B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 1B 76 7D 38 3D 02 A9 
815,20:30:40.657,0xB014037C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C5 EB B0 96 E0 12 1B 2E 
816,20:30:40.657,0xB014037D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 29 2B 21 D2 24 5C 7F 
817,20:30:40.657,0xB014037E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 94 A9 46 00 93 26 EF 
818,20:30:40.657,0xB0140380,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 00 DF DE 5B EE ED 4F 
819,20:30:40.657,0xB0140381,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 8E 72 CE 09 BE 83 53 
820,20:30:40.657,0xB0140382,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7B 77 EC F9 1F 80 16 62 
821,20:30:40.657,0xB0140383,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7A 43 69 47 26 72 A3 21 
822,20:30:40.657,0xB0140384,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 63 CF BD B6 A2 AF 87 
823,20:30:40.657,0xB0140385,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 77 BE DB 50 30 39 59 
824,20:30:40.657,0xB0140386,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 94 AD D8 58 BF 6D 71 
825,20:30:40.657,0xB0140388,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E3 E3 B0 02 8A 70 C2 00 
826,20:30:40.657,0xB0140389,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EE 92 2A 4B 66 23 56 9F 
827,20:30:40.926,0xB0140DAE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8A FF 00 D0 22 DD 63 85 
828,20:30:40.926,0xB0140DAF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 61 F8 6C 35 E0 38 46 20 
829,20:30:40.926,0xB0140DB0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CD 7D 99 EC DB F1 B9 03 
830,20:30:40.926,0xB0140DB2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 65 7C 76 22 B1 CE 09 
831,20:30:40.926,0xB0140DB3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 84 95 61 AC E3 04 05 2E 
832,20:30:40.926,0xB0140DB4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B5 01 40 18 A5 03 31 F1 
833,20:30:40.926,0xB0140DB5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 80 33 C0 7D 46 AE C7 
834,20:30:40.926,0xB0140DB6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 42 8E 66 4E 8E 06 DA 
835,20:30:40.926,0xB0140DB7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 83 38 37 68 BF F7 6A 9E 
836,20:30:40.926,0xB0140DB8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2C 05 DA 27 6D C5 B5 A0 
837,20:30:40.926,0xB0140DBA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 32 02 41 BC F9 BB 71 E1 
838,20:30:40.926,0xB0140DBB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 E3 1C CC 58 2C 0C EA 
839,20:30:40.926,0xB0140DBC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B8 16 20 25 E4 DC 40 7E 
840,20:30:40.926,0xB0140DBD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 0A 8A 9D 94 1D A7 49 
841,20:30:40.926,0xB0140DBE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 4A 8A 25 E4 C0 07 5E 
842,20:30:40.926,0xB0140DBF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 46 32 20 05 8D 01 12 A7 
843,20:30:40.926,0xB0140DC0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5C C1 1C 99 BA 7E 37 AE 
844,20:30:40.926,0xB0140DC2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 49 30 13 24 DC FA 7E 
845,20:30:40.926,0xB0140DC3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8C CF 27 28 82 41 FD 1E 
846,20:30:40.926,0xB0140DC4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F5 40 A4 E5 1B 90 64 00 
847,20:30:40.926,0xB0140DC5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 21 DE 58 72 8B 36 DD 
848,20:30:40.926,0xB0140DC6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 13 12 6C 6C 37 DB 73 
849,20:30:40.926,0xB0140DC7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1B AE F6 EB 5C 80 B4 14 
850,20:30:40.926,0xB0140DC8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 9B C7 A7 27 77 E0 68 
851,20:30:40.926,0xB0140DC9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DE 37 6A A3 0C 45 A9 6B 
852,20:30:40.926,0xB0140DCB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 C7 D2 34 61 A8 D8 0E 
853,20:30:40.926,0xB0140DCC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 B9 97 8A 80 52 C8 80 
854,20:30:40.926,0xB0140DCD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 34 0D F5 15 02 18 69 
855,20:30:40.926,0xB0140DCE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FA BD 05 52 02 59 24 BA 
856,20:30:40.926,0xB0140DCF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5C BC A6 9C 11 96 0C BC 
857,20:30:40.926,0xB0140DD0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 78 B4 2D 62 D6 7B DB 
858,20:30:40.926,0xB0140DD2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 06 1A 46 0F D5 88 19 
859,20:30:40.926,0xB0140DD3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FE C7 47 35 87 07 E2 0A 
860,20:30:40.926,0xB0140DD4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0A 0B 22 3C 09 BA AC 4A 
861,20:30:40.926,0xB0140DD5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 41 01 3A 11 77 F3 68 B3 
862,20:30:40.926,0xB0140DD6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 59 58 79 84 92 09 6F 14 
863,20:30:40.926,0xB0140DD7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B7 BB F7 14 51 94 24 AB 
864,20:30:40.926,0xB0140DD8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 81 20 C2 B6 97 88 66 
865,20:30:40.926,0xB0140DD9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 34 E7 33 51 52 14 99 0A 
866,20:30:40.926,0xB0140DDB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F3 DF 85 9E 98 A1 4A 66 
867,20:30:40.926,0xB0140DDC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 D3 99 26 0C 31 D3 53 
868,20:30:40.926,0xB0140DDD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 34 11 56 1A 33 82 14 46 
869,20:30:40.926,0xB0140DDE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 82 09 CE F2 12 19 C7 1D 
870,20:30:40.926,0xB0140DDF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B2 AE 55 EF CA 2D 5D 84 
871,20:30:40.926,0xB0140DE0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 F3 03 20 28 65 4E E7 
872,20:30:40.926,0xB0140DE1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F4 15 47 8C 84 A8 10 37 
873,20:30:40.926,0xB0140DE3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B4 0E BF 7A 0E 42 7E 61 
874,20:30:40.926,0xB0140DE4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 93 71 C9 A4 D6 7C 24 62 
875,20:30:40.926,0xB0140DE5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 1A 3C E9 D3 6A 74 C2 
876,20:30:40.926,0xB0140DE6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F5 D5 A8 1D 0B 65 84 80 
877,20:30:40.926,0xB0140DE7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 70 A3 6D 28 24 B9 85 
878,20:30:40.926,0xB0140DE8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 12 12 18 9E 72 FC E7 
879,20:30:40.926,0xB0140DE9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 32 93 ED D5 F4 7D F7 
880,20:30:40.926,0xB0140DEB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B 3E BD EB CC F2 19 44 
881,20:30:40.926,0xB0140DEC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 B1 8A B2 80 C4 80 2C 
882,20:30:40.926,0xB0140DED,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7B 79 AA 05 29 4A 61 00 
883,20:30:40.926,0xB0140DEE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 19 92 06 50 C7 52 F7 
884,20:30:40.926,0xB0140DEF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 07 63 0E 41 3A 8F 26 3B 
885,20:30:40.926,0xB0140DF0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 C9 FA F2 91 2A C3 4A 
886,20:30:40.926,0xB0140DF1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F3 2D 40 18 9B 9B 0B F9 
887,20:30:40.926,0xB0140DF2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B7 73 11 DB B7 AD 03 28 
888,20:30:40.926,0xB0140DF4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7F 35 45 14 B2 7C 4E B6 
889,20:30:40.926,0xB0140DF5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 60 11 EE 48 70 DF 8B 35 
890,20:30:40.926,0xB0140DF6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 1B 28 21 88 B9 FD 76 
891,20:30:40.926,0xB0140DF7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 61 F8 E2 08 02 0A 4B 
892,20:30:40.926,0xB0140DF8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6A 99 0A 52 C1 48 BB 02 
893,20:30:40.926,0xB0140DF9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9B FF 00 21 F8 53 95 23 
894,20:30:40.926,0xB0140DFA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 82 24 9C DE 32 5D 46 E5 
895,20:30:40.926,0xB0140DFC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 04 80 43 DF BE F5 2D 
896,20:30:40.926,0xB0140DFD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4C 6F B4 6B E9 59 73 24 
897,20:30:40.926,0xB0140DFE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 94 57 29 53 30 7D 35 
898,20:30:40.926,0xB0140DFF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CB 1F BD F7 6A 60 50 06 
899,20:30:40.926,0xB0140E00,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1E 7E CC 45 64 50 5E 13 
900,20:30:40.926,0xB0140E01,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB DA 82 A9 09 27 30 86 
901,20:30:40.926,0xB0140E02,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 52 9C 06 20 36 ED D9 
902,20:30:40.926,0xB0140E04,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3B 78 F3 68 67 40 CA 92 
903,20:30:40.926,0xB0140E05,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E6 50 2E 4C EA 79 72 EE 
904,20:30:40.926,0xB0140E06,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D BF B4 13 56 18 01 DD 
905,20:30:40.926,0xB0140E07,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FB 83 80 20 16 22 C4 72 
906,20:30:40.926,0xB0140E08,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 85 A9 3F 31 2B 1F 2B 6B 
907,20:30:40.926,0xB0140E09,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 CB A6 1F EA 00 72 7D 
908,20:30:40.956,0xB0140E0A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E4 76 0A 2A 4E 23 4A 42 
909,20:30:40.956,0xB0140E0C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 32 83 B5 DA C3 DA 7A 53 
910,20:30:40.956,0xB0140E0D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 83 E6 C3 B7 0F 54 51 
911,20:30:40.956,0xB0140E0E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 7D 23 A7 71 AD 19 CE 
912,20:30:40.956,0xB0140E0F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D 68 28 48 CC 33 0C C0 
913,20:30:40.956,0xB0140E10,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CF A5 16 21 CE 71 67 04 
914,20:30:40.956,0xB0140E11,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FC 3B B3 5E 5A A9 4B 04 
915,20:30:40.956,0xB0140E12,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C 4F 0B F4 E3 48 95 14 
916,20:30:40.956,0xB0140E14,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CE A5 E5 0B 41 04 38 D5 
917,20:30:40.956,0xB0140E15,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 E2 76 DC 9B 72 E7 A5 
918,20:30:40.956,0xB0140E16,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 09 CA 99 0C D7 F4 16 
919,20:30:40.956,0xB0140E17,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9B B5 A5 C7 AF 95 05 92 
920,20:30:40.956,0xB0140E18,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 28 28 A4 C3 92 18 7D 
921,20:30:40.956,0xB0140E19,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A5 5A 8A D9 D2 01 00 3B 
922,20:30:40.956,0xB0140E1A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 77 1C 38 4D 72 4A 02 
923,20:30:40.956,0xB0140E1C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 48 51 C5 20 11 88 72 
924,20:30:40.956,0xB0140E1D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 27 88 01 F9 6B 10 42 
925,20:30:40.956,0xB0140E1E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 84 80 0A 85 D5 32 F6 D3 
926,20:30:40.956,0xB0140E1F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 2E 32 D0 57 84 42 41 
927,20:30:40.956,0xB0140E20,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E0 A5 43 C4 10 60 6A 74 
928,20:30:40.956,0xB0140E21,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 D2 2F E6 7A EA E6 83 
929,20:30:40.956,0xB0140E22,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F9 44 D7 9E 31 02 7C 04 
930,20:30:40.956,0xB0140E24,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 97 6D 48 DE 34 9A 42 02 
931,20:30:40.956,0xB0140E25,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 36 A0 6F 99 88 08 72 
932,20:30:40.956,0xB0140E26,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD AA 61 28 4A D2 04 05 
933,20:30:40.956,0xB0140E27,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA A2 1A E5 DF 5D B9 39 
934,20:30:40.956,0xB0140E28,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7E C3 CF 54 C4 19 D0 C2 
935,20:30:40.956,0xB0140E29,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 2F 37 D6 3C 9E A6 52 
936,20:30:40.956,0xB0140E2A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 18 2B 51 17 10 08 67 
937,20:30:40.956,0xB0140E2C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 82 C4 85 47 18 63 EB 
938,20:30:40.956,0xB0140E2D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 24 80 32 1D 8E DC 77 
939,20:30:40.956,0xB0140E2E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 49 3A 87 24 31 E9 EA 
940,20:30:40.956,0xB0140E2F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1A 3C 6C 4F 0E 74 14 39 
941,20:30:40.956,0xB0140E30,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 6E F9 80 24 9D DC B9 
942,20:30:41.016,0xB0141151,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 58 E9 6D 2F 76 E5 57 09 
943,20:30:41.016,0xB0141152,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC D0 C0 06 17 01 EC 1E 
944,20:30:41.016,0xB0141154,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 80 E3 30 2C 42 42 83 
945,20:30:41.016,0xB0141155,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C6 D3 EB 55 20 0C A0 07 
946,20:30:41.016,0xB0141156,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 30 4A 58 9B 3D FC E0 
947,20:30:41.016,0xB0141157,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 FA BE 91 FB 7A 0B 64 
948,20:30:41.016,0xB0141158,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 09 63 20 DC 9F 28 D6 
949,20:30:41.016,0xB0141159,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A9 FA 12 DB 97 DC 91 AF 
950,20:30:41.016,0xB014115A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FE F9 56 62 14 80 18 93 
951,20:30:41.016,0xB014115C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9F 3A 09 4B 93 39 88 F4 
952,20:30:41.016,0xB014115D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F FD 6F E9 C0 8D EA A9 
953,20:30:41.016,0xB014115E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E6 D4 19 27 52 D7 DA 44 
954,20:30:41.016,0xB014115F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B AF 2A 89 CE 6F 21 B8 
955,20:30:41.016,0xB0141160,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 91 3C 4F 0A 02 BC 34 
956,20:30:41.016,0xB0141161,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D1 0D 54 2E 03 0D 41 20 
957,20:30:41.016,0xB0141162,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B 03 98 17 BD 98 0D A7 
958,20:30:41.016,0xB0141164,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 84 A4 3E 19 53 1F 11 79 
959,20:30:41.016,0xB0141165,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 A1 B5 62 DB 76 D4 12 
960,20:30:41.016,0xB0141166,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1B E5 A4 25 80 68 CC C2 
961,20:30:41.016,0xB0141167,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 CC 52 64 9F F3 B3 47 
962,20:30:41.016,0xB0141168,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 F0 E0 24 96 72 16 66 
963,20:30:41.016,0xB0141169,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D1 B4 A0 60 13 87 74 E6 
964,20:30:41.016,0xB014116A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CE 90 8D 58 44 9D 88 D5 
965,20:30:41.016,0xB014116C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EF B3 FB 56 54 A7 32 C2 
966,20:30:41.045,0xB0141269,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 DE 97 2F 48 A5 80 4B 
967,20:30:41.045,0xB014126A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 52 CD FF 00 B0 2D F9 
968,20:30:41.045,0xB014126B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C1 20 11 A9 69 7D A3 CF 
969,20:30:41.045,0xB014126D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1D 05 03 80 C5 59 88 09 
970,20:30:41.045,0xB014126E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 60 08 76 77 63 BF F3 
971,20:30:41.045,0xB014126F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A9 A4 24 AC 85 7F A1 04 
972,20:30:41.045,0xB0141270,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0A 42 5D 56 21 57 17 B3 
973,20:30:41.045,0xB0141271,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1C 45 36 FA 16 68 E0 48 
974,20:30:41.045,0xB0141272,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 E2 48 8F BF 41 48 12 
975,20:30:41.045,0xB0141274,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 20 68 44 78 87 7E 6F 
976,20:30:41.045,0xB0141275,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FA 9E B1 41 C4 A4 9C AC 
977,20:30:41.045,0xB0141276,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 A2 52 A0 44 00 E3 FD 
978,20:30:41.045,0xB0141277,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B EC FC BC D8 61 3E 65 
979,20:30:41.045,0xB0141278,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 F8 C3 92 C0 11 61 A5 
980,20:30:41.045,0xB0141279,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B 71 A5 08 4A 49 CB 24 
981,20:30:41.045,0xB014127A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 16 B5 EA C3 04 B6 65 2D 
982,20:30:41.196,0xB0141858,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B9 C0 2B 37 24 5B 46 2D 
983,20:30:41.196,0xB0141859,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 7F 59 6A 89 2B 01 90 
984,20:30:41.196,0xB014185B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DA D4 81 2E 13 A1 04 B9 
985,20:30:41.196,0xB014185C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 28 90 54 2E 7F 5B D9 EA 
